HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,TotalExpenses,Corridor,Room,Side
Earth,0,TRAPPIST-1e,25.0,0,0.0,60.0,0.0,646.0,1115.0,Terly Roses,1865,1821.0,G,292,S
Earth,0,TRAPPIST-1e,22.0,0,0.0,5.0,0.0,320.0,352.0,Kylen Staffersby,0537,677.0,G,83,P
Earth,0,PSO J318.5-22,56.0,0,1.0,2.0,0.0,102.0,306.23469727212245,Karah Harverez,7072,105.0,F,1351,S
Earth,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Eilace Cartez,4663,0.0,G,765,S
Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Boats Pette,0932,0.0,B,89,S
Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Fomalik Fralledic,3609,0.0,C,118,P
Earth,0,TRAPPIST-1e,11.0,0,0.0,0.0,490.0,0.0,319.0,Morrie Sweekstarks,0984,809.0,G,150,S
Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Danna Toddleton,0764,0.0,G,115,S
Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Jacque Cleman,4514,0.0,G,736,S
Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Elicey Beachez,9221,0.0,G,1497,P
Europa,0,55 Cancri e,37.0,0,0.0,1678.0,0.0,36.0,3128.0,Alpha Amonsmane,7026,4842.0,A,86,S
Earth,0,TRAPPIST-1e,16.0,0,0.0,1332.0,0.0,0.0,0.0,Isa Pooley,8891,1332.0,F,1831,P
Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Astab Diouselt,8816,0.0,B,340,S
Europa,0,55 Cancri e,35.0,0,0.0,17394.0,0.0,724.0,0.0,Hyaduma Fullous,1588,18118.0,E,99,P
Mars,0,55 Cancri e,37.0,0,326.0,0.0,455.0,2.0,0.0,Aarjel Jaff,4208,783.0,D,144,P
Mars,0,TRAPPIST-1e,26.0,1,432.0,0.0,965.0,35.0,0.0,Duckes Conie,1614,1432.0,F,321,P
Europa,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Medib Pringry,6950,0.0,B,265,S
Europa,0,55 Cancri e,25.0,0,2026.0,4929.0,0.0,1179.0,10270.0,Genubia Duckil,6200,18404.0,B,238,S
Europa,0,TRAPPIST-1e,55.0,0,0.0,1971.0,77.0,577.0,1050.0,Tabiton Prearright,2948,3675.0,C,112,S
Earth,0,TRAPPIST-1e,23.0,0,550.0,0.0,738.0,0.0,0.0,Shams Jaflé,7859,1288.0,F,1504,S
Mars,0,TRAPPIST-1e,36.0,0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,0348,2385.0,D,12,P
Europa,0,TRAPPIST-1e,39.0,0,2167.0,30.0,1472.0,314.1307461692205,0.0,Eltan Plaricit,6780,3669.0,C,251,S
Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,32.0,0.0,673.0,Vane Nieldsond,7878,705.0,G,1269,P
Mars,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Komos Dal,3607,0.0,F,747,P
Europa,0,55 Cancri e,48.0,1,0.0,2537.0,87.0,17.0,13.0,Moth Cowtale,0112,2654.0,B,1,S
Earth,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Idary Owery,1865,0.0,G,292,S
Earth,0,PSO J318.5-22,23.0,0,8.0,173.0,0.0,1052.0,0.0,Jeret Hendrewsons,6786,1233.0,F,1410,P
Earth,0,TRAPPIST-1e,24.0,0,711.0,0.0,0.0,59.0,57.0,Melvia Adavisons,1425,827.0,F,282,P
Earth,0,55 Cancri e,23.0,0,664.0,17.0,0.0,0.0,306.23469727212245,Stalie Arner,3380,681.0,F,696,P
Europa,0,TRAPPIST-1e,57.0,0,906.0,22.0,0.0,8293.0,391.0,Taurah Regmansidy,7104,9612.0,C,228,P
Earth,0,TRAPPIST-1e,18.0,0,33.0,0.0,455.0,167.0,48.0,Aliedy Jacostaney,6061,703.0,F,1153,S
Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Frohs Stie,5427,0.0,F,1118,P
Earth,0,TRAPPIST-1e,42.0,0,1445.0,0.0,1.0,2.0,73.0,Jandy Kimons,0517,1521.0,F,109,P
Earth,0,TRAPPIST-1e,28.0,0,8.0,0.0,77.0,560.0,0.0,Naomie Bardson,4445,645.0,F,912,P
Earth,0,TRAPPIST-1e,33.0,0,235.0,2.0,1.0,650.0,0.0,Sylvin Haynardy,2107,888.0,G,338,P
Europa,0,55 Cancri e,18.0,0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,0378,6065.0,B,11,S
Earth,0,TRAPPIST-1e,14.0,0,0.0,1.0,1441.0,0.0,190.0,Danna Yorkland,2972,1632.0,E,182,P
Europa,0,TRAPPIST-1e,13.0,0,0.0,9.0,0.0,314.1307461692205,5648.0,Terons Inghtal,6109,5657.0,C,187,P
Mars,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Cings Knik,6810,0.0,E,450,S
Earth,0,TRAPPIST-1e,19.0,0,571.0,0.0,0.0,97.0,813.0,Bra Garnes,4256,1481.0,F,880,P
Earth,0,PSO J318.5-22,18.0,0,0.0,76.0,0.0,993.0,6.0,Samie Polliamposs,7824,1075.0,F,1624,P
Earth,0,TRAPPIST-1e,44.0,0,1440.0,293.0,74.0,32.0,0.0,Annah Josey,0560,1839.0,F,103,S
Earth,0,PSO J318.5-22,18.0,0,0.0,0.0,1792.0,16.0,248.0,Glena Franton,8345,2056.0,F,1602,S
Earth,0,TRAPPIST-1e,18.0,0,454.0,0.0,0.0,324.0,0.0,Gwendy Toddleton,5315,778.0,F,1086,P
Mars,0,PSO J318.5-22,38.0,0,1208.0,0.0,13.0,38.0,0.0,Gech Kin,5984,1259.0,D,187,P
Europa,0,55 Cancri e,30.0,0,728.0,2551.0,0.0,48.0,1804.0,Cellum Alaring,3030,5131.0,B,97,P
Earth,0,TRAPPIST-1e,49.0,0,0.0,6.0,679.0,15.0,187.0,Francy Meltonway,0767,887.0,G,116,S
Earth,0,TRAPPIST-1e,31.0,0,183.0,0.0,32.0,0.0,1171.0,Deaney Nieldson,0806,1386.0,F,149,S
Europa,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Altara Pretive,5301,0.0,B,181,P
Earth,0,PSO J318.5-22,44.0,0,0.0,463.0,1.0,172.0,0.0,Guadae Gamberson,4851,636.0,F,918,S
Mars,1,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Jet Sinda,7304,0.0,F,1512,P
Earth,0,PSO J318.5-22,29.0,0,2.0,3.0,1501.0,26.0,0.0,Coreen Hermane,6647,1532.0,F,1273,S
Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,0340,0.0,B,10,S
Mars,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Cings Tepie,1353,0.0,F,262,S
Earth,0,TRAPPIST-1e,28.0,0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,0383,4688.0,G,55,S
Earth,0,TRAPPIST-1e,24.0,0,185.0,0.0,476.0,1810.0,53.0,Tanley Mirandry,4757,2524.0,F,896,S
Europa,0,TRAPPIST-1e,39.0,1,8209.0,18.0,432.0,3560.0,54.0,Azhasim Admingried,7585,12273.0,C,281,S
Mars,0,TRAPPIST-1e,46.0,0,5888.0,466.7652925531915,13.0,12.0,0.0,Libers Weeke,7705,5913.0,F,1470,S
Earth,0,TRAPPIST-1e,21.0,0,550.0,0.0,61.0,4.0,5.0,Shery Lardsonald,7422,620.0,G,1204,S
Earth,0,PSO J318.5-22,41.0,0,413.0,0.0,0.0,7.0,347.0,Christopher Bell,8813,767.0,G,1421,S
Earth,0,55 Cancri e,40.0,0,1465.0,39.0,0.0,0.0,1225.0,Kimena Torrez,1905,2729.0,F,364,S
Earth,0,PSO J318.5-22,32.0,0,793.0,0.0,0.0,0.0,0.0,Annya Willy,5090,793.0,E,316,P
Earth,0,PSO J318.5-22,42.0,0,0.0,466.7652925531915,0.0,214.0,50.0,Shanya Webstephrey,5287,264.0,G,861,S
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Cobix Snoff,4695,0.0,F,882,S
Earth,0,55 Cancri e,22.0,0,38.0,19.0,348.0,217.0,115.0,Thell Newtontoss,6813,737.0,F,1417,P
Europa,0,55 Cancri e,42.0,0,0.0,1180.0,0.0,2677.0,283.0,Alrairk Veriedeezy,2196,4140.0,B,65,P
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Toniel Reenon,7649,0.0,G,1241,S
Earth,0,TRAPPIST-1e,42.0,0,2.0,3.0,93.0,6.0,540.0,Tracek Chanan,6283,644.0,F,1206,S
Mars,0,TRAPPIST-1e,27.0,0,147.0,0.0,1018.0,0.0,0.0,Conk Dal,0076,1165.0,F,18,S
Earth,0,TRAPPIST-1e,24.0,0,178.0,0.0,235.0,0.0,396.0,Charles Walker,6049,809.0,G,986,S
Earth,0,TRAPPIST-1e,21.0,0,2.0,417.0,323.0,0.0,84.0,Deaney Avisley,2966,826.0,E,181,P
Europa,0,55 Cancri e,45.0,1,1017.0,3863.0,0.0,601.0,3999.0,Okulam Monpreery,6006,9480.0,D,190,P
Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Diram Pernised,8117,0.0,B,319,S
Earth,0,TRAPPIST-1e,15.0,0,0.0,0.0,19.0,352.0,326.0,Olly Hebernandry,5019,697.0,F,955,S
Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Murie Dayers,8368,0.0,G,1365,P
Earth,0,55 Cancri e,21.0,0,532.0,4.0,37.0,1.0,0.0,Gailia Beckerson,8316,574.0,F,1709,P
Earth,0,TRAPPIST-1e,24.0,0,0.0,854.0,11.0,0.0,0.0,Noname Woodwardy,6452,865.0,F,1336,P
Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Artis Gambs,3026,0.0,G,492,P
Earth,0,PSO J318.5-22,32.0,0,0.0,486.0,0.0,229.0,26.0,Elindy Fryes,1333,741.0,F,269,P
Europa,0,TRAPPIST-1e,50.0,0,3677.0,782.0,0.0,6.0,1168.0,Decruxa Stewder,1767,5633.0,C,65,S
Europa,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Kochard Stingive,5006,0.0,B,166,P
Earth,0,TRAPPIST-1e,46.0,0,0.0,1029.0,0.0,0.0,0.0,Hanne Weaves,4150,1029.0,F,780,S
Mars,0,TRAPPIST-1e,32.0,0,725.0,0.0,1641.0,0.0,0.0,Kohs Prist,8438,2366.0,F,1624,S
Earth,0,TRAPPIST-1e,20.0,0,0.0,4.0,761.0,22.0,1.0,Rician Fowlaney,5197,788.0,E,325,P
Europa,0,55 Cancri e,36.0,1,1.0,10029.0,1.0,1679.0,27.0,Brab Neceriont,4917,11737.0,B,195,S
Mars,0,TRAPPIST-1e,29.0,0,1365.0,0.0,791.0,210.0,0.0,Lish Kart,2313,2366.0,F,469,P
Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,Dirius Boderbint,1527,0.0,D,49,P
Mars,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Noname Kashe,4061,0.0,F,766,S
Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Noria Beckeey,2720,0.0,G,439,P
Mars,0,PSO J318.5-22,41.0,0,226.60033250207815,0.0,1127.0,8.0,0.0,Sunk Sopie,4509,1135.0,D,144,S
Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Wandy Goffey,1800,0.0,G,283,S
Europa,0,55 Cancri e,31.0,0,139.0,4018.0,13.0,232.0,1140.0,Zedares Foraud,3126,5542.0,B,116,S
Europa,0,55 Cancri e,19.0,0,0.0,1291.0,0.0,16139.0,687.0,Mirfark Anderking,1161,18117.0,B,48,S
Mars,0,TRAPPIST-1e,33.0,0,627.0,0.0,171.0,254.0,130.0,Pon Blane,7296,1182.0,D,228,P
Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Leria Denashipson,7074,0.0,G,1162,S
Earth,1,PSO J318.5-22,44.0,0,0.0,0.0,0.0,0.0,0.0,Lilasa Buckleinson,3446,0.0,G,555,S
Earth,1,PSO J318.5-22,7.0,0,0.0,0.0,0.0,0.0,0.0,Dondy Jenson,6334,0.0,G,1028,S
Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Gibil Barte,1727,0.0,F,342,P
Mars,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Cricks Manda,5974,0.0,D,186,P
Europa,0,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Aldibah Contery,2009,0.0,B,59,P
Europa,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Sargah Pressive,5254,0.0,B,202,S
Europa,0,TRAPPIST-1e,50.0,0,0.0,1663.0,336.0,1855.0,4.0,Propsh Ingwhed,6488,3858.0,A,79,S
Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Fams Minen,1709,0.0,F,326,S
Earth,0,TRAPPIST-1e,47.0,0,0.0,306.0,84.0,499.0,0.0,Naomie Knoxonway,1038,889.0,G,163,S
Earth,0,TRAPPIST-1e,38.0,0,35.0,0.0,0.0,0.0,713.0,Eilace Hardley,1493,748.0,F,285,S
Mars,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Gacke Mepie,6880,0.0,E,457,S
Europa,0,TRAPPIST-1e,36.0,0,0.0,1013.0,1.0,16.0,2825.0,Solark Filerst,4491,3855.0,B,148,P
Earth,0,TRAPPIST-1e,74.0,0,853.0,0.0,543.0,31.0,0.0,Froops Blate,0911,1427.0,F,189,P
Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Jonald Reynoldez,6344,0.0,G,1023,P
Earth,1,PSO J318.5-22,2.0,0,0.0,0.0,0.0,0.0,0.0,Celis Wartyson,4975,0.0,G,813,S
Mars,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Crunde Mille,8226,0.0,F,1572,S
Earth,1,PSO J318.5-22,15.0,0,0.0,0.0,0.0,0.0,0.0,Billey Romason,3112,0.0,G,488,S
Earth,0,TRAPPIST-1e,24.0,0,227.0,537.0,13.0,0.0,0.0,Ninald Bardinard,2439,777.0,F,504,P
Earth,0,TRAPPIST-1e,28.0,0,145.0,8.0,557.0,0.0,74.0,Janee Lamberguson,2571,784.0,G,414,P
Europa,0,TRAPPIST-1e,27.0,0,118.0,1769.0,4127.0,118.0,619.0,Chabih Eguing,7710,6751.0,B,253,P
Europa,0,TRAPPIST-1e,40.0,0,0.0,382.0,0.0,1.0,3822.0,Noname Exibuctich,1959,4205.0,C,66,P
Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Grette Miltongson,9119,0.0,G,1483,P
Earth,0,TRAPPIST-1e,22.0,0,89.0,0.0,795.0,0.0,3.0,Jayne Bulliamoses,6481,887.0,G,1052,S
Earth,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,Lyny Briggins,4447,0.0,F,46,B
Mars,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Mass Chmad,0045,0.0,F,10,P
Europa,0,55 Cancri e,40.0,0,0.0,3815.0,0.0,322.0,0.0,Brakis Shming,5138,4137.0,A,47,P
Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Wales Khart,5326,0.0,F,1092,P
Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Weia Sageng,1424,0.0,B,47,P
Europa,0,TRAPPIST-1e,43.0,0,226.60033250207815,1632.0,346.0,957.0,128.0,Maham Cralinal,8945,3063.0,D,270,S
Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Ferry Mcbriddley,8130,0.0,G,1308,S
Europa,0,TRAPPIST-1e,65.0,0,0.0,722.0,302.0,103.0,2659.0,Mothab Sorbitter,5596,3786.0,D,179,P
Mars,0,TRAPPIST-1e,38.0,0,86.0,1144.0,783.0,0.0,0.0,Doakes Hart,8270,2013.0,F,1702,P
Mars,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Beah Chiff,0476,0.0,F,103,P
Earth,0,55 Cancri e,22.0,0,292.0,395.0,0.0,0.0,3.0,Briam Pottonalden,2409,690.0,F,492,P
Earth,0,TRAPPIST-1e,22.0,0,8.0,710.0,0.0,27.0,0.0,Adriet Combson,1856,745.0,F,368,P
Europa,0,55 Cancri e,41.0,0,0.0,5738.0,7.0,9038.0,28.0,Achah Cassiding,0907,14811.0,B,34,P
Europa,0,TRAPPIST-1e,60.0,0,0.0,960.0,46.0,854.0,17074.0,Sheleon Swinvul,6908,18934.0,C,254,S
Earth,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Pristy Hammons,8854,0.0,G,1429,S
Earth,0,TRAPPIST-1e,23.0,0,0.0,30.0,0.0,106.0,566.0,Melia Scottney,3534,702.0,F,732,P
Europa,1,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,Mesatan Disgul,7437,0.0,B,279,S
Earth,1,TRAPPIST-1e,13.0,0,34.0,1.0,0.0,824.0,29.0,Rosey Duffmaney,7891,888.0,G,1274,S
Earth,1,TRAPPIST-1e,17.0,0,0.0,604.0,0.0,0.0,218.0,Gracia Gallard,2616,822.0,F,541,P
Earth,0,TRAPPIST-1e,32.0,0,180.0,25.0,584.0,0.0,0.0,Julies Bradlerson,3348,789.0,E,225,S
Earth,1,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,Cline Alldson,7173,0.0,G,1156,P
Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Thaban Missefle,0709,0.0,A,7,S
Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Sanda Carterson,4539,0.0,G,740,S
Europa,0,55 Cancri e,33.0,1,9.0,1365.0,0.0,5577.0,1483.0,Rasalm Foller,8394,8434.0,B,276,P
Mars,0,TRAPPIST-1e,18.0,0,49.0,0.0,2885.0,1.0,0.0,Sunk Kad,7240,2935.0,F,1392,S
Europa,0,TRAPPIST-1e,43.0,0,0.0,2801.0,537.0,42.0,144.0,Coxah Coniple,1377,3524.0,C,52,P
Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Azharga Chuble,3850,0.0,C,137,S
Earth,0,TRAPPIST-1e,34.0,0,10.0,4.0,1.0,0.0,791.0,Marine Harry,8573,806.0,F,1652,S
Earth,0,TRAPPIST-1e,20.0,0,41.0,222.0,0.0,43.0,601.0,Nichad Arner,5535,907.0,G,893,S
Earth,0,TRAPPIST-1e,23.0,0,1081.0,0.0,0.0,0.0,7.0,Jorgie Farleyatton,1030,1088.0,F,213,P
Earth,0,55 Cancri e,35.0,0,432.0,0.0,377.0,0.0,0.0,Brie Loverceson,3710,809.0,G,601,P
Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Neilda Barris,6918,0.0,G,1126,S
Earth,0,TRAPPIST-1e,17.0,0,527.0,124.0,37.0,290.0,30.0,Candyn Oneiles,7770,1008.0,G,1258,S
Europa,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Kleeiak Dischod,1179,0.0,B,49,S
Europa,0,PSO J318.5-22,45.0,1,226.60033250207815,49.0,0.0,4864.0,3902.0,Hamelik Briouse,8322,8815.0,C,312,S
Earth,0,TRAPPIST-1e,13.0,0,2.0,1.0,30.0,314.1307461692205,0.0,Wenise Meyersones,0815,33.0,E,59,S
Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Nunkib Dishearly,9014,0.0,B,293,P
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,170.72672872340425,59.0,4120.0,Joelan Burrilllins,2390,4179.0,G,385,P
Mars,0,TRAPPIST-1e,23.0,0,1773.0,0.0,78.0,0.0,3.0,Jacats Pité,2385,1854.0,F,461,S
Europa,0,55 Cancri e,27.0,0,0.0,12077.0,0.0,75.0,0.0,Izarkab Ticiontral,2306,12152.0,C,82,P
Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Armene Patthews,8229,0.0,G,1336,P
Mars,0,TRAPPIST-1e,13.0,0,21.0,0.0,1564.0,0.0,1.0,Fis Cre,4796,1586.0,E,196,S
Europa,0,TRAPPIST-1e,23.0,0,30.0,2237.0,1.0,49.0,52.0,Mergas Alenat,7576,2369.0,D,239,P
Mars,0,55 Cancri e,56.0,0,412.0,492.0,9.0,117.0,33.0,Vivers Fatte,4261,1063.0,D,137,S
Earth,0,TRAPPIST-1e,37.0,0,10.0,557.0,51.0,83.0,0.0,Justie Vincenton,8801,701.0,F,1707,S
Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Berers Cla,8267,0.0,F,1701,P
Earth,0,TRAPPIST-1e,64.0,0,37.0,1585.0,234.0,0.0,18.0,Gwendy Malliamsey,9118,1874.0,G,1482,P
Earth,0,TRAPPIST-1e,40.0,0,862.0,0.0,0.0,0.0,59.0,Sallie Santuez,6889,921.0,F,1317,S
Mars,0,TRAPPIST-1e,41.0,0,112.0,186.0,228.0,760.0,0.0,Lios Lette,1439,1286.0,F,279,S
Earth,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,Millie Batestonley,1552,0.0,G,240,S
Europa,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Plas Lansuffle,1976,0.0,B,82,S
Earth,0,PSO J318.5-22,23.0,0,381.0,0.0,137.0,104.0,8.0,Bettie Miltongson,3432,630.0,F,706,P
Mars,0,TRAPPIST-1e,29.0,0,216.0,10.0,611.0,594.0,0.0,Milly Kité,2096,1431.0,F,412,S
Europa,1,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,Brark Whetedy,4102,0.0,B,128,P
Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,643.0,167.0,0.0,Bara Mcclayton,7523,810.0,G,1219,S
Mars,0,TRAPPIST-1e,40.0,0,7.0,0.0,6.0,1206.0,88.0,Hers Raste,5860,1307.0,F,1118,S
Europa,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Antitak Scerodbox,3444,0.0,B,131,S
Earth,0,55 Cancri e,27.0,0,0.0,1283.0,0.0,2256.0,0.0,Ferry Chavezalez,8386,3539.0,G,1369,P
Earth,0,TRAPPIST-1e,21.0,0,965.0,0.0,23.0,3.0,0.0,Timmy Waterson,1370,991.0,E,102,S
Earth,0,TRAPPIST-1e,42.0,0,0.0,0.0,750.0,0.0,156.0,Glenry Parklaney,0522,906.0,E,33,P
Mars,0,TRAPPIST-1e,25.0,1,854.0,0.0,319.0,0.0,0.0,Stisps Sin,2399,1173.0,E,169,S
Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,Arllia Mckinn,4979,0.0,G,804,P
Earth,0,TRAPPIST-1e,21.0,0,196.0,5.0,674.0,12.0,20.0,Francy Mccarveymon,3499,907.0,G,574,P
Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Jonard Mullericer,7755,0.0,E,503,P
Earth,0,TRAPPIST-1e,42.0,0,439.0,0.0,0.0,0.0,254.0,Billia Briggston,5756,693.0,F,1194,P
Europa,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Antinon Plaricit,6780,0.0,C,251,S
Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Lisa Cruz,7472,0.0,F,1426,S
Earth,0,TRAPPIST-1e,18.0,0,0.0,1.0,0.0,618.0,21.0,Thomas Washington,9023,640.0,E,593,S
Europa,0,55 Cancri e,34.0,0,22.0,6073.0,0.0,1438.0,328.0,Anyoni Unconary,0026,7861.0,C,0,P
Earth,0,55 Cancri e,59.0,0,460.0,139.0,0.0,1.0,0.0,Evane Franey,4909,600.0,F,997,P
Mars,0,TRAPPIST-1e,33.0,0,25.0,0.0,1376.0,604.0,0.0,Sts Welte,3803,2005.0,F,782,P
Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Caper Fincy,5701,0.0,D,173,S
Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Joana Moorez,2006,0.0,G,317,S
Earth,1,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0,Juanna Buckson,8693,0.0,G,1410,P
Earth,1,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,Jenne Wagnerray,4115,0.0,G,679,S
Earth,0,TRAPPIST-1e,21.0,0,641.0,0.0,409.0,0.0,0.0,Timmy Carezquez,4351,1050.0,F,895,P
Earth,0,TRAPPIST-1e,24.0,0,0.0,591.0,0.0,0.0,1560.0,Josey Mccard,4537,2151.0,F,852,S
Europa,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,Canon Sempreate,8458,0.0,C,319,S
Earth,0,TRAPPIST-1e,26.0,0,0.0,652.0,97.0,43.0,0.0,Jacky Callowery,7552,792.0,E,490,P
Earth,0,TRAPPIST-1e,38.0,0,190.0,1.0,616.0,0.0,306.23469727212245,Faithy Rickson,6871,807.0,G,1116,S
Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Kylen Haynardy,6277,0.0,G,1014,S
Earth,0,TRAPPIST-1e,21.0,0,0.0,5.0,0.0,687.0,10.0,Miken Leonaldez,8466,702.0,F,1737,P
Mars,0,TRAPPIST-1e,29.0,0,528.0,271.0,99.0,0.0,130.0,Heat Frité,1100,1028.0,E,62,P
Europa,0,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,4507.0,5689.0,Jabba Cylistrand,0664,10196.0,E,46,S
Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Eal Carté,4592,0.0,F,862,S
Earth,1,PSO J318.5-22,28.0,0,0.0,0.0,0.0,0.0,0.0,Idarry Nichaner,6178,0.0,G,1001,P
Mars,0,TRAPPIST-1e,23.0,0,1533.0,0.0,858.0,297.0,0.0,Hones Panie,6422,2688.0,F,1330,P
Earth,0,TRAPPIST-1e,14.0,0,5.0,0.0,479.0,297.0,9.0,Karah Rigginsen,6171,790.0,E,410,S
Earth,0,TRAPPIST-1e,22.0,0,34.0,0.0,0.0,711.0,0.0,Willah Kenzierry,9080,745.0,F,1857,P
Earth,0,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,Karie Quinnerettt,1149,0.0,G,178,S
Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Menchah Timleplet,2798,0.0,A,23,P
Mars,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Varkes Kraie,0925,0.0,F,191,P
Europa,1,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,Lesat Vendeck,4974,0.0,B,182,S
