CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,IndividualNumber,Room,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Side_B,Side_P,Side_S,Corridor_A,Corridor_B,Corridor_C,Corridor_D,Corridor_E,Corridor_F,Corridor_G,Corridor_T
0,21.0,0,0.0018757643424975516,0.0005822789127472027,0.0021462240459392914,0.0011791211720235178,0.0,Book Nanie,3592,02,215,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,31.0,0,0.0008430092539307422,0.0,0.0,0.0012423175880429398,0.0,Karia Wolferguson,5662,02,1080,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,33.0,0,0.00218305864163585,0.00037430045091818283,0.0,0.0,0.0,Gerek Georgasey,1811,02,347,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,39.0,0,0.0,0.000505400098866877,0.0,0.0010933063829642307,0.001451263965946366,Zinopus Spandisket,6858,03,229,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,45.0,0,0.00044283197715392177,0.0009540368926198183,0.0029939830024248906,0.001183367066242951,0.0,Aino Chpeng,3229,01,118,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,Louisy Waderoachez,4402,01,725,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,52.0,0,0.0,0.0,0.0,0.0,0.0,Adharan Briouse,8322,02,312,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,50.0,0,0.0005723520275315478,0.0008233484856792498,0.0,0.0010926929255342332,0.0011328090191431955,Coxark Couseced,1892,01,59,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,30.0,0,0.0007018720779091739,0.0008143775099029813,0.0,0.0,0.0011221621018348284,Joanny Burchrison,9235,01,1789,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,37.0,0,0.001934753335940561,0.0,0.0004696228818552623,0.0010043923470675373,0.000984687209428544,Marky Cleminglas,4516,01,848,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,27.0,0,0.0,0.0,0.0,0.0,0.0,Cellum Oidederval,0849,01,32,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,33.0,0,0.0,0.0011012881901635275,0.0,0.0005281181732057473,0.0013405709961821883,Hadaron Stiviorad,0923,01,38,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,Melica Bardsey,3922,01,641,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,36.0,0,0.0,0.0,0.0,0.0,0.0,Anae Vaught,5580,01,902,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,70.0,0,0.0019066185681565317,0.0,0.0,0.0,0.001073749056791041,Ireen Tranciams,5719,01,918,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,22.0,0,0.0017053936070242155,0.0,0.0013213253482199374,0.0,0.0,Leenny Gallard,1052,01,198,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,37.0,0,0.0,0.0,0.0,0.0,0.0,Colatz Chman,8060,02,1541,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,47.0,0,0.0019508014284343417,0.0,0.0029039973208711814,0.0,0.0009383996230185598,Jayrin Kinad,5971,01,1230,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,52.0,0,0.0,0.0,0.0016548190783370956,0.0014534378034384444,0.0,Fayel Josesh,7514,01,1555,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,42.0,0,0.0012858412310846642,0.0,0.003127314640609474,0.0,0.0,Joeula Prestonard,3773,02,711,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,20.0,0,0.0007355279931110657,0.0,0.003137703565229702,0.0,0.0,Annard Bryants,7379,01,1416,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,12.0,0,0.0,0.0,0.0,0.0,0.0,Alramak Listive,6827,04,84,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,32.0,0,0.0012914951087469697,0.0,0.0023720589415415438,0.0013851022500994995,0.0,Teda Wist,0233,01,45,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,33.0,0,0.0,0.0010075867132972784,0.0,0.00139777562221008,0.0010669997588237813,Schyon Gealably,7161,01,476,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,27.0,0,0.0,0.0,0.0,0.0,0.0,Iandy Lanks,1368,01,208,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,48.0,0,0.0,0.00031534065546189694,0.0,0.0016316686261514618,0.0004761852678814526,Alraixa Ainserfle,3412,01,107,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,37.0,1,0.001064425242507703,0.0007972356723878113,0.0010250262990994792,0.0012918608700302843,0.0014889921398956877,Dyonium Hontichre,0607,01,22,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,27.0,0,0.00022141598857696089,0.0008168024850499316,0.0,0.0016316686261514618,0.0014091321303479163,Taurius Frogauded,2801,01,87,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,Mergas Unreezy,3883,01,150,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,55.0,0,0.0,0.0,0.0,0.0,0.0,Jodye Coopelandez,0044,01,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,32.0,0,0.0,0.0008801794839864675,0.0,0.0015269979994167176,0.0009985625645040819,Enifik Vertfull,8646,02,325,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,37.0,0,0.0,0.0007483218046585617,0.0,0.001537273481211122,0.0003342052638995787,Grafi Plegred,1308,03,94,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,18.0,0,0.0,0.0010399336433515557,0.0,0.0006878017487141232,0.0011857015470304062,Hadirah Hetforhaft,8948,02,342,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,46.0,0,0.0,0.0,0.0,0.0,0.0,Briney Ellahan,5242,01,854,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,49.0,0,0.0023181460930107767,0.0,0.0026830715751561904,0.0013728002331850945,0.0009038540470424802,Pars Wist,4045,01,135,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,36.0,0,0.0014409297837154418,0.0009375678036455257,0.0,0.0005281181732057473,0.0012240259010560322,Gatrino Reshory,3847,01,126,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,20.0,0,0.0,0.0006909847509456867,0.003177410540918874,0.0012123473328936921,0.0014791761908493756,Alwaide Bagetvable,6994,02,267,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,27.0,0,0.0,0.0010298037389855764,0.0,0.0010732252128394762,0.0006201662366069891,Pharmus Reming,1595,01,57,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,27.0,0,0.001504392305850897,0.0,0.002761409987551039,0.0,0.0,Kerrie Bartez,4472,02,920,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,26.0,0,0.0021077996718163556,0.0,0.0030640174340378448,0.00083704750048047,0.0,Eggies Tert,9124,01,599,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,20.0,0,0.0,0.0,0.002656553358164525,0.0010773440859933355,0.0007976626705266352,Anthia Solon,5491,01,882,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,18.0,0,0.0020554241847320813,0.0004904146899475349,0.0009392457637105246,0.0007373800483258648,0.0006335559388774419,Marvey Delangleton,3707,01,604,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,33.0,0,0.0,0.0,0.0,0.0,0.0,Ellard Kinson,2024,01,322,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,52.0,0,0.0,0.0,0.0,0.0,0.0,Kitauva Stment,5947,01,388,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,27.0,1,0.00044283197715392177,0.0008433365179869641,0.0022836831820654464,0.0013064082703404924,0.0,Ecco Make,8559,01,548,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,46.0,0,0.0,0.0,0.0,0.0,0.0,Crans Purte,3515,02,725,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,36.0,0,0.0018983425677289144,0.0008030999019194133,0.0,0.0010838903786184336,0.0012244392527143517,Saxino Caming,5599,01,364,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,50.0,0,0.0,0.0,0.0,0.0,0.0,Carves Chate,9222,01,1784,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,34.0,1,0.0,0.0007618048080004044,0.0028933221671184808,0.0,0.0,Denuts Ropie,3744,01,249,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,49.0,0,0.0,0.0,0.0,0.0,0.0,Solam Semageary,1147,01,42,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,67.0,0,0.00022141598857696089,0.0,0.0007659219309757206,0.0013201093280973927,0.0008628390761436211,Mins Traie,0757,01,33,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,18.0,0,0.0007018720779091739,8.521707674792433e-05,0.0006879850866412027,0.001150537855914051,0.0009824494249218315,Lorice Estiagosen,5042,01,1026,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,41.0,0,0.0,0.0011069620633416372,0.0004696228818552623,0.0015143315709611953,0.0012577364908447244,Coxak Sometery,2547,02,20,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Thewis Hahnstonsen,1597,01,254,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,15.0,0,0.001872144635225421,0.0,0.00193292520445809,0.0010082600610148863,0.0,Ryany Blange,3441,01,647,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,24.0,0,0.0025237457716347543,0.0,0.002441031490531498,0.000418523750240235,0.0003077302652173533,Flyros Rhuba,0699,02,24,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,43.0,0,0.00022141598857696089,0.00027013174213307375,0.0,0.0,0.0011290133391087317,Sonard Simson,5637,01,1168,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,40.0,0,0.0005141120045341048,0.00030550002456238554,0.0027816605947741896,0.0,0.0011423910474177195,Brie Flynney,3200,01,669,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,Gork Creke,9072,01,1758,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,23.0,0,0.0020073771006321067,0.00017043415349584867,0.0012355448128309827,0.0,0.0009223938219197281,Cinda Mcdowns,7821,01,1264,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,50.0,0,0.0,0.0,0.0,0.0,0.0,Gieba Emetillove,7624,01,284,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,29.0,0,0.0023090056768759275,0.0,0.0,0.0009760042932687342,0.0,Duana Fulloydez,0966,01,179,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,35.0,0,0.0014302214374858559,0.0009159295749649566,0.003316329651320424,0.0,0.000752602255847805,Beneba Blentrary,4972,01,162,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,6.0,0,0.0,0.0,0.0,0.0,0.0,Donnie Steinardson,6774,02,1100,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,12.0,0,0.0,0.0,0.0,0.0,0.0,Garlie Kirks,8027,01,1297,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,Isaacy Hahnstoneal,8820,01,1429,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,Mesatik Fictful,2858,02,109,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,57.0,0,0.0,0.0,0.0,0.0,0.0,Etair Calazy,3814,01,129,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,39.0,0,0.0,0.00013506587106653688,0.0,0.0012978138034931627,0.0013910262879857265,Cheddin Modent,3439,04,130,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,47.0,0,0.002245907221840507,0.00027013174213307375,0.0024381911533785843,0.0,0.0,Gech Hapie,3124,02,648,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,15.0,0,0.0,0.000255651230243773,0.0,0.0012609807362618155,0.0,Fayey Buckentry,4691,01,769,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,11.0,0,0.0,0.0,0.0,0.0,0.0,Wena Boyers,8168,07,1316,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,46.0,0,0.0020502552086989487,0.0,0.001771062357659831,0.0,0.0,Dorice Barbes,1624,02,250,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,35.0,0,0.0022923522392500825,0.0,0.0,0.0002092618751201175,0.0,Cakes Bate,5039,04,958,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,45.0,0,0.0,0.0,0.003316329651320424,0.001439136817609396,0.0,Leneva Morelly,8157,03,1313,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,15.0,0,0.002169717627573321,0.00028308500141310247,0.0,0.0013584342888617604,0.0006973710623523203,Ming Cart,5625,03,352,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,3.0,0,0.0,0.0,0.0,0.0,0.0,Stenny Tranklinay,7803,01,1253,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,20.0,0,0.0020185043103850015,0.0006489033131991406,0.0,0.001498294345065563,0.0,Loise Wheelez,0038,01,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,41.0,0,0.0,0.0,0.0,0.0,0.0,Panter Cres,6719,01,1396,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,36.0,0,0.0010151840046854696,0.0011069620633416372,0.0,0.0013440487480048172,0.0014889921398956877,Hadirk Cassiding,9168,01,338,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,46.0,0,0.0,0.0,0.0,0.0,0.0,Beass Pine,7848,02,1501,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,67.0,0,0.0022503945405649524,0.00034832163464711905,0.0015768822340025777,0.0,0.001073749056791041,Lar Kinad,7774,01,245,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,28.0,0,0.0005723520275315478,0.0009703158440010711,0.0011281156430697646,0.0,0.0008694881980295275,Weia Plattering,2000,01,76,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,32.0,0,0.001749378234903955,0.0006216262562052991,0.0005925980982409165,0.0002092618751201175,0.0009933576955482506,Marlly Gamberson,2551,01,523,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,21.0,0,0.0019414162002954955,0.0,0.0025850651587177066,0.0005396658521918757,0.0,Possh Duncy,6385,01,183,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,20.0,0,0.002460760208485236,0.0,0.0,0.0008506588872738704,0.0,Samie Valey,1881,01,377,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,31.0,0,0.0,0.0,0.002811237980228787,0.0,0.0,Fayen Nasquez,7019,01,1457,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,43.0,0,0.0017053936070242155,0.0008347898591713533,0.0,0.0,0.0,Keitha Josey,0234,01,50,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,Timyra Peterstarks,2121,01,341,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,Muls Mish,0566,01,37,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,4.0,0,0.0,0.0,0.0,0.0,0.0,Nelly Llovers,6929,01,1122,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,27.0,0,0.0008856639543078435,0.0009796005827048396,0.0,0.001051718861141698,0.0007345068474050698,Wezna Clugnobse,7324,01,238,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,61.0,0,0.0,0.0,0.0,0.0,0.0,Carold Woodwardy,4963,01,811,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,20.0,0,0.0015499119200387261,0.0,0.0027732848947291337,0.0,0.0005308789099799554,Jaye Mcguirez,3116,01,645,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,45.0,0,0.0,0.0,0.0,0.0,0.0,Stmeal Sacre,0088,01,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,Erie Rilley,0714,01,109,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,21.0,0,0.002064522653399656,0.0,0.00212740023614276,0.0008864787693111774,0.0,Aude Jorden,7955,01,1288,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,32.0,0,0.0,0.0,0.0,0.0,0.0,Achbah Fansty,8015,03,315,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,59.0,0,0.0,0.0009468029089191417,0.0,0.0015838889159452425,0.0004267765821877165,Elebara Pleele,2310,03,68,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,11.0,0,0.0,0.0,0.0,0.0,0.0,Kimmy Mclardson,0770,04,117,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,Rickie Hendrewsons,3665,01,595,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,24.0,0,0.0016461455587243642,0.000818076509446045,0.0024979350747136387,0.0,0.0,Lyde Whitez,2519,01,485,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,35.0,0,0.0,0.0010600196217363828,0.0008318165939493064,0.000418523750240235,0.0009317217720019506,Wimps Bleling,7022,01,215,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,20.0,0,0.0021226796089805103,0.00036830207816102674,0.0,0.00013202954330143683,0.0,Chery Hendrys,2391,01,143,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,14.0,0,0.0014037441558183478,0.0005993677477226332,0.0,0.0013692371220427192,0.0,Gera Beston,7577,01,502,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Bettie Rickson,4665,01,758,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,58.0,0,0.0,0.0,0.0,0.0,0.0,Ollip Ballocks,2752,02,444,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,15.0,0,0.0023728751754311843,0.0005709918857056699,0.0,0.0,0.0002380926339407263,Card Gallencis,6149,01,995,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Melica Starkers,8869,01,1431,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,13.0,0,0.0021557950588054708,0.0006143685407693836,0.0008888971473613748,0.0,0.00011904631697036315,Etha Ellson,6030,03,981,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,45.0,0,0.0019896090756779078,0.0,0.0004696228818552623,0.0012802861938975764,0.0,Rail Empie,8338,02,1716,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,49.0,0,0.0,0.0011012090308960812,0.0004696228818552623,0.0,0.0007892004895035725,Ruchbia Exhaftearm,4813,01,190,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,46.0,1,0.0,0.0,0.0,0.0,0.0,Enibah Dratembid,4786,01,160,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,15.0,0,0.0,0.0,0.0,0.0,0.0,Nadie Benney,8871,02,1432,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,Joandy Rigginsen,1328,01,198,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,47.0,0,0.0,0.0,0.0,0.0,0.0,Aarone Batestonley,2256,01,360,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,42.0,0,0.0,0.0,0.0,0.0,0.0,Rish Jamai,5397,01,162,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,20.0,0,0.0,0.0006631047279106376,0.0,0.0003412914184215543,0.001390608410574882,Alark Stingive,5006,03,166,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,31.0,0,0.0,0.0006664127908226384,0.0,0.001087712815265483,0.001428346022830284,Fomalik Chsere,5512,01,67,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,27.0,0,0.0,0.0,0.0,0.0012524097114632966,0.0,Heremy Cardner,8479,01,1738,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,53.0,0,0.0,0.0009989106206577047,0.0,0.0010034130216846912,0.0014811631692646218,Dsch Brakebarne,3747,03,118,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,Nunkibi Unsible,8802,01,266,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Kris Coley,4078,01,667,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,48.0,0,0.0,0.0,0.0,0.0,0.0,Dyonon Sloweber,7452,01,281,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,57.0,0,0.0,0.0,0.0,0.0,0.0,Mirakis Dynatic,6943,01,262,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,23.0,0,0.0024569901558880226,0.0,0.0,0.0,0.0,Gileen Hahnstonsen,6251,01,1200,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,43.0,0,0.0011070799428848045,0.0005340372296012567,0.0,0.001373504926431963,0.0012789326061241155,Terons Diabysid,4465,02,54,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,Camily Mirandry,1715,01,266,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,47.0,0,0.0,0.0,0.0012111113531776824,0.00026405908660287366,0.0011594850096928644,Ronne Armstromez,9110,01,1866,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,66.0,0,0.0,0.0,0.0,0.0,0.0,Ger Mcneiley,6694,01,1084,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,18.0,0,0.002068484697974813,0.00036830207816102674,0.0,0.0,0.00027641698796635237,Annon Anthompson,5020,01,956,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Nathy Tranklinay,7803,02,1253,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,31.0,0,0.0,0.0009247543309115666,0.0,0.0008846559959049765,0.0011239007034031321,Menchah Radisiouss,1162,01,45,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,11.0,0,0.0,0.0,0.0028818691921482648,0.0,0.0,Benry Litthews,5133,01,829,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,14.0,0,0.002037497343461025,0.0006118508639669222,0.0002962990491204583,0.0,0.0008810474392310915,Hillie Jorden,8796,02,1704,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,55.0,0,0.0,0.0008242558127053532,0.0031426677791086257,0.00026405908660287366,0.0012360131508517458,Alrais Fordulgaug,2645,01,95,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,23.0,0,0.0,0.0,0.0,0.0,0.0,Laura Mitchell,5756,04,1194,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,36.0,0,0.0,0.0,0.0,0.0,0.0,Neshath Tractive,1901,02,14,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,29.0,0,0.0021689997941281088,0.0,0.0002962990491204583,0.0,0.0,Rickie Mickersones,7002,01,1141,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,24.0,0,0.0,0.0,0.002557948267974942,0.0010569789530728388,0.0012540699600065042,Zelowl Terry,8586,01,550,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,33.0,0,0.0,8.521707674792433e-05,0.0010964367698127824,0.0,0.0011437172897696146,Gretty Gardsondez,7257,02,467,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,21.0,0,0.0018872528966973382,0.0006936287722910393,0.0,0.0,0.0008570944760461475,Carita Navages,0213,01,46,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,16.0,0,0.0017053936070242155,0.0,0.0014946491809547414,0.001492583645093385,0.0007784627725467098,Garyan Franton,0873,01,180,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,30.0,0,0.00022141598857696089,0.0008215134925988486,0.0,0.00045674717669123274,0.0,Toddie Pugherman,4593,01,750,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,22.0,0,0.0,0.0011069620633416372,0.0,0.0016316686261514618,0.00011904631697036315,Alrain Unsible,5674,01,217,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,42.0,0,0.0012159840824432786,0.0,0.003316329651320424,0.0,0.00039546330493671556,Grey Ancy,2878,01,593,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,2.0,0,0.0,0.0,0.0,0.0,0.0,Watros Colte,4680,02,952,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,22.0,0,0.0,0.0,0.0,0.0012682070739609877,0.0,Bobara Swanardy,4788,01,904,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,43.0,0,0.0,0.0011069620633416372,0.002775879556223598,0.00045674717669123274,0.0009595961628853933,Zaninon Simous,2790,05,86,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,Janney Reenez,5969,01,972,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,0255,01,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,24.0,0,0.0,0.0,0.0,0.0,0.0,Lidenx Icake,4280,01,267,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,39.0,0,0.0,0.0,0.0,0.0,0.0,Vuls Paska,3219,01,214,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
